# N = 400000
1.8879959249999999e+02 1.3734643946384224e+01
1.8867469750000001e+02 1.3724244816509447e+01
1.8852760499999999e+02 1.3725948891205192e+01
1.8845804250000000e+02 1.3730604122477178e+01
1.8832935499999999e+02 1.3723772086564960e+01
1.8822178000000000e+02 1.3735975161291043e+01
1.8815238500000001e+02 1.3703903597580075e+01
1.8804519250000001e+02 1.3723822905369184e+01
1.8798172750000001e+02 1.3727545433023991e+01
1.8793669750000001e+02 1.3715238433709089e+01
1.8785214250000001e+02 1.3719935701732830e+01
1.8786223250000000e+02 1.3694094808199011e+01
1.8779730499999999e+02 1.3722655892245406e+01
1.8773288500000001e+02 1.3723511925770659e+01
1.8775720000000001e+02 1.3687904812643668e+01
1.8771413250000001e+02 1.3717923759536127e+01
1.8771708000000001e+02 1.3691898563515263e+01
1.8773859250000001e+02 1.3730027262134040e+01
1.8771539749999999e+02 1.3722204047346015e+01
1.8774022750000000e+02 1.3726315811179726e+01
1.8783636999999999e+02 1.3708187342719830e+01
1.8790879000000001e+02 1.3703174476591039e+01
1.8792798999999999e+02 1.3701239161473962e+01
1.8794739000000001e+02 1.3727306443286498e+01
1.8809221750000000e+02 1.3713207809724842e+01
1.8816014500000000e+02 1.3716710377454778e+01
1.8822469749999999e+02 1.3727492798522825e+01
1.8835780000000000e+02 1.3727162458425250e+01
1.8846572250000000e+02 1.3711517423428951e+01
1.8858452249999999e+02 1.3743190166296671e+01
1.8865699000000001e+02 1.3746474789555858e+01
1.8882139000000001e+02 1.3747336049864099e+01
1.8881190000000001e+02 1.3736769758207236e+01
1.8868303750000001e+02 1.3734249789252752e+01
1.8856711250000001e+02 1.3750499115026212e+01
1.8840785750000001e+02 1.3738891140106169e+01
1.8831209500000000e+02 1.3740576469383440e+01
1.8827026499999999e+02 1.3732613983862697e+01
1.8815863750000000e+02 1.3718671096122968e+01
1.8805227750000000e+02 1.3717303290479375e+01
1.8799238750000001e+02 1.3715693549720470e+01
1.8796168249999999e+02 1.3689064952333190e+01
1.8784848000000000e+02 1.3714139298169718e+01
1.8779601249999999e+02 1.3723216700170873e+01
1.8781322249999999e+02 1.3711661703291139e+01
1.8773344250000000e+02 1.3733152027091084e+01
1.8774905250000000e+02 1.3708943899959701e+01
1.8772584499999999e+02 1.3699048654413321e+01
1.8771671499999999e+02 1.3701877411828596e+01
1.8772652750000000e+02 1.3703512151698447e+01
1.8773744500000001e+02 1.3716293590907799e+01
1.8779412500000001e+02 1.3723152352297586e+01
1.8779270249999999e+02 1.3703633651207165e+01
1.8786674249999999e+02 1.3712458748842185e+01
1.8790896000000001e+02 1.3718188536333930e+01
1.8795254499999999e+02 1.3712471441099790e+01
1.8807732250000001e+02 1.3722043715532736e+01
1.8813929999999999e+02 1.3725457570150599e+01
1.8826393500000000e+02 1.3702471978288061e+01
1.8834529499999999e+02 1.3738285059023269e+01
1.8842112000000000e+02 1.3741779831797615e+01
1.8852190500000000e+02 1.3738262268968949e+01
1.8866615250000001e+02 1.3745276037487944e+01
1.8884289999999999e+02 1.3774971672929333e+01
5.5491129750000005e+02 2.3643435967862768e+01
5.5401103000000001e+02 2.3679047031902456e+01
5.5314836000000003e+02 2.3617215740015119e+01
5.5238836000000003e+02 2.3606245497969034e+01
5.5163358749999998e+02 2.3550490533741840e+01
5.5098207000000002e+02 2.3616035093026753e+01
5.5039966000000004e+02 2.3573863639301120e+01
5.4981006000000002e+02 2.3576665642035707e+01
5.4929958750000003e+02 2.3595080521791186e+01
5.4880397500000004e+02 2.3594423900560557e+01
5.4847311999999999e+02 2.3563340541306676e+01
5.4814874750000001e+02 2.3553636909854372e+01
5.4786984749999999e+02 2.3544187346917766e+01
5.4762381500000004e+02 2.3545733580539320e+01
5.4752277249999997e+02 2.3522263314003229e+01
5.4748857750000002e+02 2.3505220048459435e+01
5.4749944000000005e+02 2.3541649362062831e+01
5.4759013500000003e+02 2.3556743847181927e+01
5.4771660250000002e+02 2.3569047357858835e+01
5.4786625249999997e+02 2.3541890410633126e+01
5.4815318249999996e+02 2.3587196370525817e+01
5.4848490249999998e+02 2.3589991565608852e+01
5.4878206250000005e+02 2.3594047146388096e+01
5.4922255250000001e+02 2.3535041064012916e+01
5.4975906499999996e+02 2.3599309424765213e+01
5.5034950249999997e+02 2.3520140422678825e+01
5.5093651750000004e+02 2.3565491135814586e+01
5.5164013750000004e+02 2.3605877265652147e+01
5.5239141250000000e+02 2.3635327346047543e+01
5.5313761499999998e+02 2.3621204395877417e+01
5.5400242249999997e+02 2.3639625877571937e+01
5.5485176249999995e+02 2.3696423003138047e+01
5.5490602000000001e+02 2.3663577344933039e+01
5.5394638499999996e+02 2.3649208663966458e+01
5.5313602749999995e+02 2.3610449996120032e+01
5.5230206999999996e+02 2.3608978455561434e+01
5.5160970250000003e+02 2.3601768267684200e+01
5.5092821000000004e+02 2.3567975649084683e+01
5.5037042499999995e+02 2.3613954567573249e+01
5.4979575000000000e+02 2.3598139798244343e+01
5.4930718999999999e+02 2.3547328389945562e+01
5.4890653499999996e+02 2.3573980662879947e+01
5.4853527750000001e+02 2.3509207993847163e+01
5.4812571749999995e+02 2.3476506290550983e+01
5.4785664999999995e+02 2.3535705125990138e+01
5.4776644499999998e+02 2.3523340367855802e+01
5.4753626250000002e+02 2.3528766436663215e+01
5.4750999000000002e+02 2.3515029134574363e+01
5.4753862749999996e+02 2.3534777095105451e+01
5.4757361749999995e+02 2.3529045570607462e+01
5.4771025750000001e+02 2.3567641625407646e+01
5.4797040249999998e+02 2.3542292613252457e+01
5.4825131999999996e+02 2.3498145421662883e+01
5.4844393000000002e+02 2.3569096846402100e+01
5.4888405999999998e+02 2.3570914023779977e+01
5.4922659750000003e+02 2.3572609127396152e+01
5.4979642999999999e+02 2.3546144360704595e+01
5.5035774249999997e+02 2.3534276339069940e+01
5.5099494500000003e+02 2.3544783274580283e+01
5.5164881000000003e+02 2.3574348359686983e+01
5.5233750999999995e+02 2.3679655445127366e+01
5.5314669749999996e+02 2.3623240724836045e+01
5.5401186499999994e+02 2.3641919216126084e+01
5.5490105249999999e+02 2.3673694301740930e+01
9.0361645750000002e+02 3.0442203561021341e+01
9.0134683500000006e+02 3.0354632273883379e+01
8.9898554249999995e+02 3.0467521781084432e+01
8.9700489500000003e+02 3.0349554461951346e+01
8.9504972750000002e+02 3.0317652113507982e+01
8.9327773249999996e+02 3.0311441274846704e+01
8.9164160749999996e+02 3.0290623669975790e+01
8.9017860250000001e+02 3.0232352433227557e+01
8.8896858750000001e+02 3.0315077449262223e+01
8.8762910250000004e+02 3.0305466380579908e+01
8.8669569249999995e+02 3.0209938670005748e+01
8.8587694999999997e+02 3.0247036362221429e+01
8.8521056750000002e+02 3.0216078481958739e+01
8.8463010750000001e+02 3.0268267245392419e+01
8.8436078999999995e+02 3.0210275496524485e+01
8.8418892000000005e+02 3.0234384882671815e+01
8.8414820750000001e+02 3.0228182248308212e+01
8.8428815999999995e+02 3.0205390889945470e+01
8.8470827999999995e+02 3.0246893963541638e+01
8.8516663500000004e+02 3.0195749332922247e+01
8.8585771000000000e+02 3.0250692034331077e+01
8.8658997250000004e+02 3.0256360156983884e+01
8.8769268499999998e+02 3.0258147538983270e+01
8.8882673250000005e+02 3.0247742822783586e+01
8.9014841249999995e+02 3.0267893818862380e+01
8.9164721999999995e+02 3.0329781836862608e+01
8.9324949749999996e+02 3.0298812988259701e+01
8.9497939250000002e+02 3.0346390606313886e+01
8.9692185250000000e+02 3.0422280658559675e+01
8.9910336250000000e+02 3.0459121026279981e+01
9.0120354250000003e+02 3.0359265932342240e+01
9.0362529500000005e+02 3.0386149084128981e+01
9.0363726499999996e+02 3.0395592087008374e+01
9.0126147249999997e+02 3.0444616841599178e+01
8.9902327500000001e+02 3.0319892534018063e+01
8.9694661499999995e+02 3.0332082685531287e+01
8.9496962750000000e+02 3.0309763856077769e+01
8.9314258500000005e+02 3.0358187932048807e+01
8.9156092999999998e+02 3.0259787301550709e+01
8.9015757499999995e+02 3.0265702125004122e+01
8.8880308000000002e+02 3.0242548627943467e+01
8.8774149250000005e+02 3.0331741235417226e+01
8.8666840000000002e+02 3.0307992204035990e+01
8.8580139250000002e+02 3.0246857151791218e+01
8.8520038499999998e+02 3.0221408485573146e+01
8.8465974500000004e+02 3.0203831073803610e+01
8.8427984249999997e+02 3.0182267404473976e+01
8.8417017750000002e+02 3.0218478818737637e+01
8.8409477500000003e+02 3.0211663107139611e+01
8.8435362750000002e+02 3.0245591746420711e+01
8.8467837999999995e+02 3.0218228448664672e+01
8.8517257250000000e+02 3.0204197659137350e+01
8.8587954249999996e+02 3.0246074993142617e+01
8.8667966750000005e+02 3.0272577105185775e+01
8.8768288500000006e+02 3.0324579849961928e+01
8.8875116749999995e+02 3.0325982752204471e+01
8.9022874500000000e+02 3.0302235408051686e+01
8.9165424499999995e+02 3.0278312097606229e+01
8.9322113249999995e+02 3.0316052561599079e+01
8.9507666749999999e+02 3.0352734384144625e+01
8.9699866499999996e+02 3.0368964226950741e+01
8.9905323999999996e+02 3.0364289971978991e+01
9.0135333000000003e+02 3.0396764020384712e+01
9.0369477500000005e+02 3.0387337456567902e+01
1.2351067625000001e+03 3.5964812306869121e+01
1.2305378049999999e+03 3.5978443140055305e+01
1.2264188724999999e+03 3.5788341164810845e+01
